138000815,Theft,12/17/13 15:53,900 Block E.ARQUES AVE,Sunnyvale Department of Public Safety,12/17/13,15:53
138000816,Theft from Vehicle,12/17/13 16:50,1200 Block S WOLFE RD,Sunnyvale Department of Public Safety,12/17/13,16:50
130009956,Theft,12/17/13 17:36,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/17/13,17:36
130009963,Assault,12/17/13 20:52,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/17/13,20:52
130009971,Theft,12/18/13 6:59,1000 Block E ARQUES AV,Sunnyvale Department of Public Safety,12/18/13,6:59
130009991,Theft,12/18/13 14:40,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/18/13,14:40
130009995,Theft,12/18/13 17:30,100 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/13,17:30
130009994,Theft,12/18/13 17:50,500 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/13,17:50
130010005,Theft,12/18/13 21:18,600 Block S FAIR OAKS AV,Sunnyvale Department of Public Safety,12/18/13,21:18
130009999,Theft,12/18/13 21:34,300 Block DUNSMUIR TE,Sunnyvale Department of Public Safety,12/18/13,21:34
130010002,Theft from Vehicle,12/18/13 21:48,300 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/13,21:48
130010003,Theft from Vehicle,12/18/13 22:17,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/18/13,22:17
130010024,Breaking & Entering,12/19/13 17:55,200 Block LEOTA AV,Sunnyvale Department of Public Safety,12/19/13,17:55
130010027,Theft,12/19/13 21:08,100 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/19/13,21:08
130010030,Breaking & Entering,12/19/13 23:47,400 Block VINE AV,Sunnyvale Department of Public Safety,12/19/13,23:47
130010041,Assault,12/20/13 12:33,SUNNYVALE,Sunnyvale Department of Public Safety,12/20/13,12:33
130010046,Theft,12/20/13 13:22,200 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,12/20/13,13:22
130010054,Theft,12/20/13 17:49,900 Block W EVELYN AV,Sunnyvale Department of Public Safety,12/20/13,17:49
130010057,Theft,12/20/13 19:15,100 Block LAWRENCE STATION RD,Sunnyvale Department of Public Safety,12/20/13,19:15
130010067,Assault,12/21/13 4:37,900 Block HELEN AV,Sunnyvale Department of Public Safety,12/21/13,4:37
130010070,Breaking & Entering,12/21/13 12:00,400 Block N SUNNYVALE AV,Sunnyvale Department of Public Safety,12/21/13,12:00
130010092,Theft,12/22/13 13:13,1100 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/22/13,13:13
130010093,Theft,12/22/13 14:37,600 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/22/13,14:37
130010099,Theft,12/22/13 19:42,600 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/22/13,19:42
130010111,Theft,12/23/13 8:26,400 Block S BERNARDO AV,Sunnyvale Department of Public Safety,12/23/13,8:26
130010126,Theft,12/23/13 12:30,1000 Block ASTER AV,Sunnyvale Department of Public Safety,12/23/13,12:30
130010123,Breaking & Entering,12/23/13 13:10,800 Block W MC KINLEY AV,Sunnyvale Department of Public Safety,12/23/13,13:10
130010140,Breaking & Entering,12/24/13 9:54,200 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,12/24/13,9:54
130010141,Theft,12/24/13 10:41,900 Block ARLINGTON CT,Sunnyvale Department of Public Safety,12/24/13,10:41
130010150,Theft,12/24/13 16:13,400 Block N MATHILDA AV,Sunnyvale Department of Public Safety,12/24/13,16:13
130010151,Theft,12/24/13 16:13,400 Block N MATHILDA AV,Sunnyvale Department of Public Safety,12/24/13,16:13
130010165,Theft from Vehicle,12/25/13 13:19,600 Block S FAIR OAKS AV,Sunnyvale Department of Public Safety,12/25/13,13:19
130010172,Theft,12/25/13 22:20,900 Block SUTTER AV,Sunnyvale Department of Public Safety,12/25/13,22:20
130010183,Theft,12/26/13 15:10,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,12/26/13,15:10
130010188,Theft,12/26/13 21:42,1000 Block POLK AV,Sunnyvale Department of Public Safety,12/26/13,21:42
130010191,Theft,12/26/13 21:58,1000 Block POLK AV,Sunnyvale Department of Public Safety,12/26/13,21:58
130010194,Theft from Vehicle,12/27/13 2:53,1000 Block E EVELYN TE,Sunnyvale Department of Public Safety,12/27/13,2:53
130010195,Theft,12/27/13 6:08,500 Block N FAIR OAKS AV,Sunnyvale Department of Public Safety,12/27/13,6:08
130010216,Theft from Vehicle,12/27/13 22:51,700 Block S MATHILDA AV,Sunnyvale Department of Public Safety,12/27/13,22:51
130010220,Assault,12/28/13 6:50,1200 Block POPLAR AV,Sunnyvale Department of Public Safety,12/28/13,6:50
130010234,Breaking & Entering,12/28/13 21:02,600 Block GAIL AV,Sunnyvale Department of Public Safety,12/28/13,21:02
130010245,Theft from Vehicle,12/29/13 13:26,1000 Block E EVELYN AV,Sunnyvale Department of Public Safety,12/29/13,13:26
130010258,Breaking & Entering,12/30/13 7:37,1100 Block SONORA CT,Sunnyvale Department of Public Safety,12/30/13,7:37
130010257,Theft,12/30/13 7:46,900 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/30/13,7:46
130010259,Theft from Vehicle,12/30/13 9:09,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,12/30/13,9:09
130010263,Theft,12/30/13 9:35,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,12/30/13,9:35
148000004,Theft from Vehicle,12/30/13 10:54,600 Block S FAIR OAKS AVE,Sunnyvale Department of Public Safety,12/30/13,10:54
130010275,Breaking & Entering,12/30/13 16:39,500 Block E WASHINGTON AV,Sunnyvale Department of Public Safety,12/30/13,16:39
130010278,Theft,12/30/13 18:38,1200 Block VICENTE DR,Sunnyvale Department of Public Safety,12/30/13,18:38
130010281,Robbery,12/30/13 20:41,1100 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,12/30/13,20:41
130010305,Breaking & Entering,12/31/13 15:10,1000 Block BRYANT WY,Sunnyvale Department of Public Safety,12/31/13,15:10
130010311,Breaking & Entering,12/31/13 23:07,800 Block RUBIS DR,Sunnyvale Department of Public Safety,12/31/13,23:07
140001290,Theft from Vehicle,2/19/14 21:06,500 Block LAWRENCE EX,Sunnyvale Department of Public Safety,2/19/14,21:06
140001252,Breaking & Entering,2/18/14 20:27,1300 Block ARLEEN AV,Sunnyvale Department of Public Safety,2/18/14,20:27
140001250,Theft from Vehicle,2/18/14 19:04,1200 Block OAKMEAD PK,Sunnyvale Department of Public Safety,2/18/14,19:04
140001243,Theft from Vehicle,2/18/14 16:08,1100 Block W EL CAMINO REAL,Sunnyvale Department of Public Safety,2/18/14,16:08
140001242,Theft from Vehicle,2/18/14 15:50,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,2/18/14,15:50
140001248,Robbery,2/18/14 15:17,100 Block S BERNARDO AV,Sunnyvale Department of Public Safety,2/18/14,15:17
140001235,Breaking & Entering,2/18/14 11:41,800 Block RUBIS DR,Sunnyvale Department of Public Safety,2/18/14,11:41
